vocabulary size: 137
n tunes: 23638
n train tunes: 18902.0
n validation tunes: 4736.0
25130/29534 (epoch 85.087) train_loss=1.13794959 time/batch=0.45s
25131/29534 (epoch 85.091) train_loss=1.06465006 time/batch=0.41s
25132/29534 (epoch 85.094) train_loss=1.12876463 time/batch=0.38s
25133/29534 (epoch 85.097) train_loss=1.01304650 time/batch=0.30s
25134/29534 (epoch 85.101) train_loss=1.12248588 time/batch=0.60s
25135/29534 (epoch 85.104) train_loss=1.12119627 time/batch=0.44s
25136/29534 (epoch 85.108) train_loss=1.21983862 time/batch=0.83s
25137/29534 (epoch 85.111) train_loss=0.94061279 time/batch=0.33s
25138/29534 (epoch 85.114) train_loss=1.27758479 time/batch=0.76s
25139/29534 (epoch 85.118) train_loss=1.03148413 time/batch=0.26s
25140/29534 (epoch 85.121) train_loss=1.11502945 time/batch=0.44s
25141/29534 (epoch 85.125) train_loss=1.13110340 time/batch=0.58s
25142/29534 (epoch 85.128) train_loss=1.07025146 time/batch=0.41s
25143/29534 (epoch 85.131) train_loss=1.07852221 time/batch=0.58s
25144/29534 (epoch 85.135) train_loss=0.95255822 time/batch=0.34s
25145/29534 (epoch 85.138) train_loss=1.15615141 time/batch=0.66s
25146/29534 (epoch 85.141) train_loss=1.02879524 time/batch=0.42s
25147/29534 (epoch 85.145) train_loss=1.06431353 time/batch=0.47s
25148/29534 (epoch 85.148) train_loss=1.19645953 time/batch=0.52s
25149/29534 (epoch 85.152) train_loss=1.10527360 time/batch=0.45s
25150/29534 (epoch 85.155) train_loss=1.14601767 time/batch=0.56s
25151/29534 (epoch 85.158) train_loss=1.03837514 time/batch=0.24s
25152/29534 (epoch 85.162) train_loss=1.09219718 time/batch=0.40s
25153/29534 (epoch 85.165) train_loss=1.10698426 time/batch=0.22s
25154/29534 (epoch 85.169) train_loss=1.14146936 time/batch=0.56s
25155/29534 (epoch 85.172) train_loss=1.00301862 time/batch=0.30s
25156/29534 (epoch 85.175) train_loss=1.23714364 time/batch=0.67s
25157/29534 (epoch 85.179) train_loss=1.04449940 time/batch=0.22s
25158/29534 (epoch 85.182) train_loss=1.07803822 time/batch=0.44s
25159/29534 (epoch 85.185) train_loss=1.01697922 time/batch=0.27s
25160/29534 (epoch 85.189) train_loss=1.22613549 time/batch=0.81s
25161/29534 (epoch 85.192) train_loss=1.19099069 time/batch=0.87s
25162/29534 (epoch 85.196) train_loss=0.98993301 time/batch=0.28s
25163/29534 (epoch 85.199) train_loss=1.13908458 time/batch=0.49s
25164/29534 (epoch 85.202) train_loss=1.09160149 time/batch=0.50s
25165/29534 (epoch 85.206) train_loss=0.98628187 time/batch=0.42s
25166/29534 (epoch 85.209) train_loss=1.09374475 time/batch=0.47s
25167/29534 (epoch 85.213) train_loss=0.98221731 time/batch=0.31s
25168/29534 (epoch 85.216) train_loss=0.96611965 time/batch=0.29s
25169/29534 (epoch 85.219) train_loss=1.12324834 time/batch=0.59s
25170/29534 (epoch 85.223) train_loss=1.24269724 time/batch=0.68s
25171/29534 (epoch 85.226) train_loss=0.98460823 time/batch=0.42s
25172/29534 (epoch 85.229) train_loss=1.03051555 time/batch=0.47s
25173/29534 (epoch 85.233) train_loss=1.01145315 time/batch=0.31s
25174/29534 (epoch 85.236) train_loss=1.16242719 time/batch=0.63s
25175/29534 (epoch 85.240) train_loss=1.11098003 time/batch=0.51s
25176/29534 (epoch 85.243) train_loss=1.01774788 time/batch=0.40s
25177/29534 (epoch 85.246) train_loss=1.10960579 time/batch=0.49s
25178/29534 (epoch 85.250) train_loss=1.27113652 time/batch=0.78s
25179/29534 (epoch 85.253) train_loss=0.95145559 time/batch=0.35s
25180/29534 (epoch 85.257) train_loss=0.91989899 time/batch=0.25s
25181/29534 (epoch 85.260) train_loss=1.12075329 time/batch=0.53s
25182/29534 (epoch 85.263) train_loss=1.17200232 time/batch=0.62s
25183/29534 (epoch 85.267) train_loss=1.09029579 time/batch=0.44s
25184/29534 (epoch 85.270) train_loss=1.01959133 time/batch=0.44s
25185/29534 (epoch 85.274) train_loss=1.12886548 time/batch=0.59s
25186/29534 (epoch 85.277) train_loss=1.08472514 time/batch=0.47s
25187/29534 (epoch 85.280) train_loss=1.20203972 time/batch=0.83s
25188/29534 (epoch 85.284) train_loss=1.05312729 time/batch=0.24s
25189/29534 (epoch 85.287) train_loss=1.24480116 time/batch=0.83s
25190/29534 (epoch 85.290) train_loss=1.01664722 time/batch=0.43s
25191/29534 (epoch 85.294) train_loss=1.19893694 time/batch=0.60s
25192/29534 (epoch 85.297) train_loss=1.01634812 time/batch=0.35s
25193/29534 (epoch 85.301) train_loss=0.98010296 time/batch=0.27s
25194/29534 (epoch 85.304) train_loss=1.11409473 time/batch=0.40s
25195/29534 (epoch 85.307) train_loss=1.18837523 time/batch=0.51s
25196/29534 (epoch 85.311) train_loss=1.05938697 time/batch=0.40s
25197/29534 (epoch 85.314) train_loss=1.15651762 time/batch=0.64s
25198/29534 (epoch 85.318) train_loss=1.04839528 time/batch=0.43s
25199/29534 (epoch 85.321) train_loss=1.21137786 time/batch=0.52s
25200/29534 (epoch 85.324) train_loss=0.97544587 time/batch=0.30s
25201/29534 (epoch 85.328) train_loss=0.97891206 time/batch=0.31s
25202/29534 (epoch 85.331) train_loss=1.19676638 time/batch=0.62s
25203/29534 (epoch 85.334) train_loss=1.03867292 time/batch=0.40s
25204/29534 (epoch 85.338) train_loss=0.97538239 time/batch=0.29s
25205/29534 (epoch 85.341) train_loss=0.97136456 time/batch=0.33s
25206/29534 (epoch 85.345) train_loss=1.09699905 time/batch=0.62s
25207/29534 (epoch 85.348) train_loss=1.00244987 time/batch=0.37s
25208/29534 (epoch 85.351) train_loss=1.13184679 time/batch=0.40s
25209/29534 (epoch 85.355) train_loss=0.97048223 time/batch=0.38s
25210/29534 (epoch 85.358) train_loss=1.06269968 time/batch=0.39s
25211/29534 (epoch 85.362) train_loss=0.94594139 time/batch=0.34s
25212/29534 (epoch 85.365) train_loss=1.05709672 time/batch=0.47s
25213/29534 (epoch 85.368) train_loss=1.04861331 time/batch=0.47s
25214/29534 (epoch 85.372) train_loss=1.07001436 time/batch=0.42s
25215/29534 (epoch 85.375) train_loss=0.93647242 time/batch=0.25s
25216/29534 (epoch 85.378) train_loss=1.19970262 time/batch=0.53s
25217/29534 (epoch 85.382) train_loss=1.13020384 time/batch=0.46s
25218/29534 (epoch 85.385) train_loss=1.10374713 time/batch=0.47s
25219/29534 (epoch 85.389) train_loss=0.97585571 time/batch=0.34s
25220/29534 (epoch 85.392) train_loss=1.00169766 time/batch=0.33s
25221/29534 (epoch 85.395) train_loss=1.08394396 time/batch=0.28s
25222/29534 (epoch 85.399) train_loss=0.99991423 time/batch=0.29s
25223/29534 (epoch 85.402) train_loss=1.15407574 time/batch=0.46s
25224/29534 (epoch 85.406) train_loss=1.14441180 time/batch=0.49s
25225/29534 (epoch 85.409) train_loss=1.15567470 time/batch=0.51s
25226/29534 (epoch 85.412) train_loss=1.01286411 time/batch=0.29s
25227/29534 (epoch 85.416) train_loss=1.14945722 time/batch=0.61s
25228/29534 (epoch 85.419) train_loss=1.08875012 time/batch=0.45s
25229/29534 (epoch 85.422) train_loss=1.17538381 time/batch=0.48s
25230/29534 (epoch 85.426) train_loss=1.05645895 time/batch=0.35s
25231/29534 (epoch 85.429) train_loss=0.98092711 time/batch=0.34s
25232/29534 (epoch 85.433) train_loss=0.98639733 time/batch=0.32s
25233/29534 (epoch 85.436) train_loss=1.06636429 time/batch=0.40s
25234/29534 (epoch 85.439) train_loss=1.17224169 time/batch=0.63s
25235/29534 (epoch 85.443) train_loss=1.12926292 time/batch=0.50s
25236/29534 (epoch 85.446) train_loss=0.96092588 time/batch=0.42s
25237/29534 (epoch 85.450) train_loss=1.04796660 time/batch=0.37s
25238/29534 (epoch 85.453) train_loss=1.03930116 time/batch=0.35s
25239/29534 (epoch 85.456) train_loss=1.06629324 time/batch=0.30s
25240/29534 (epoch 85.460) train_loss=1.08079827 time/batch=0.45s
25241/29534 (epoch 85.463) train_loss=1.02884221 time/batch=0.41s
25242/29534 (epoch 85.467) train_loss=1.12999701 time/batch=0.56s
25243/29534 (epoch 85.470) train_loss=1.06145394 time/batch=0.46s
25244/29534 (epoch 85.473) train_loss=1.19551444 time/batch=0.64s
25245/29534 (epoch 85.477) train_loss=1.02969933 time/batch=0.41s
25246/29534 (epoch 85.480) train_loss=0.95385289 time/batch=0.33s
25247/29534 (epoch 85.483) train_loss=1.06937730 time/batch=0.36s
25248/29534 (epoch 85.487) train_loss=0.94526958 time/batch=0.32s
25249/29534 (epoch 85.490) train_loss=0.97994280 time/batch=0.32s
25250/29534 (epoch 85.494) train_loss=1.25579870 time/batch=0.71s
25251/29534 (epoch 85.497) train_loss=1.08068955 time/batch=0.44s
25252/29534 (epoch 85.500) train_loss=0.93028516 time/batch=0.32s
25253/29534 (epoch 85.504) train_loss=0.94849062 time/batch=0.32s
25254/29534 (epoch 85.507) train_loss=0.97056437 time/batch=0.35s
25255/29534 (epoch 85.511) train_loss=1.07055306 time/batch=0.41s
25256/29534 (epoch 85.514) train_loss=1.12150335 time/batch=0.24s
25257/29534 (epoch 85.517) train_loss=1.08023763 time/batch=0.39s
25258/29534 (epoch 85.521) train_loss=1.19227815 time/batch=0.55s
25259/29534 (epoch 85.524) train_loss=0.98719740 time/batch=0.35s
25260/29534 (epoch 85.527) train_loss=0.91603291 time/batch=0.34s
25261/29534 (epoch 85.531) train_loss=1.17421246 time/batch=0.65s
25262/29534 (epoch 85.534) train_loss=1.11474895 time/batch=0.55s
25263/29534 (epoch 85.538) train_loss=0.98451704 time/batch=0.36s
25264/29534 (epoch 85.541) train_loss=1.09226680 time/batch=0.49s
25265/29534 (epoch 85.544) train_loss=1.00473285 time/batch=0.42s
25266/29534 (epoch 85.548) train_loss=1.02257967 time/batch=0.43s
25267/29534 (epoch 85.551) train_loss=1.05078626 time/batch=0.39s
25268/29534 (epoch 85.555) train_loss=1.02281487 time/batch=0.44s
25269/29534 (epoch 85.558) train_loss=1.16587055 time/batch=0.54s
25270/29534 (epoch 85.561) train_loss=1.01296353 time/batch=0.35s
25271/29534 (epoch 85.565) train_loss=1.10013771 time/batch=0.51s
25272/29534 (epoch 85.568) train_loss=0.91594404 time/batch=0.30s
25273/29534 (epoch 85.571) train_loss=1.02794456 time/batch=0.42s
25274/29534 (epoch 85.575) train_loss=1.09013939 time/batch=0.44s
25275/29534 (epoch 85.578) train_loss=0.94347513 time/batch=0.34s
25276/29534 (epoch 85.582) train_loss=0.95175833 time/batch=0.34s
25277/29534 (epoch 85.585) train_loss=1.04536355 time/batch=0.47s
25278/29534 (epoch 85.588) train_loss=1.16995597 time/batch=0.64s
25279/29534 (epoch 85.592) train_loss=0.92116702 time/batch=0.34s
25280/29534 (epoch 85.595) train_loss=1.01105118 time/batch=0.41s
25281/29534 (epoch 85.599) train_loss=0.95307899 time/batch=0.34s
25282/29534 (epoch 85.602) train_loss=0.97349185 time/batch=0.41s
25283/29534 (epoch 85.605) train_loss=1.11262321 time/batch=0.63s
25284/29534 (epoch 85.609) train_loss=0.97156620 time/batch=0.42s
25285/29534 (epoch 85.612) train_loss=1.09637439 time/batch=0.49s
25286/29534 (epoch 85.615) train_loss=0.96229875 time/batch=0.31s
25287/29534 (epoch 85.619) train_loss=1.05315971 time/batch=0.39s
25288/29534 (epoch 85.622) train_loss=0.96674979 time/batch=0.33s
25289/29534 (epoch 85.626) train_loss=1.05616581 time/batch=0.37s
25290/29534 (epoch 85.629) train_loss=1.13777292 time/batch=0.50s
25291/29534 (epoch 85.632) train_loss=0.96467739 time/batch=0.31s
25292/29534 (epoch 85.636) train_loss=0.96447891 time/batch=0.34s
25293/29534 (epoch 85.639) train_loss=0.94800079 time/batch=0.33s
25294/29534 (epoch 85.643) train_loss=1.05427933 time/batch=0.38s
25295/29534 (epoch 85.646) train_loss=1.09768724 time/batch=0.41s
25296/29534 (epoch 85.649) train_loss=1.04950333 time/batch=0.49s
25297/29534 (epoch 85.653) train_loss=1.13678837 time/batch=0.47s
25298/29534 (epoch 85.656) train_loss=0.99852234 time/batch=0.36s
25299/29534 (epoch 85.660) train_loss=1.06568813 time/batch=0.48s
25300/29534 (epoch 85.663) train_loss=0.97068942 time/batch=0.35s
25301/29534 (epoch 85.666) train_loss=0.95643336 time/batch=0.41s
25302/29534 (epoch 85.670) train_loss=1.04248583 time/batch=0.42s
25303/29534 (epoch 85.673) train_loss=1.00818467 time/batch=0.38s
25304/29534 (epoch 85.676) train_loss=1.06453919 time/batch=0.46s
25305/29534 (epoch 85.680) train_loss=1.09582484 time/batch=0.48s
25306/29534 (epoch 85.683) train_loss=1.03710461 time/batch=0.38s
25307/29534 (epoch 85.687) train_loss=0.94458055 time/batch=0.33s
25308/29534 (epoch 85.690) train_loss=1.00648475 time/batch=0.33s
25309/29534 (epoch 85.693) train_loss=1.03474581 time/batch=0.48s
25310/29534 (epoch 85.697) train_loss=1.01507187 time/batch=0.39s
25311/29534 (epoch 85.700) train_loss=1.16868091 time/batch=0.47s
25312/29534 (epoch 85.704) train_loss=0.96930218 time/batch=0.42s
25313/29534 (epoch 85.707) train_loss=1.08875895 time/batch=0.49s
25314/29534 (epoch 85.710) train_loss=0.98236173 time/batch=0.38s
25315/29534 (epoch 85.714) train_loss=1.01703060 time/batch=0.37s
25316/29534 (epoch 85.717) train_loss=1.08655453 time/batch=0.45s
25317/29534 (epoch 85.720) train_loss=1.11845684 time/batch=0.41s
25318/29534 (epoch 85.724) train_loss=1.01016295 time/batch=0.41s
25319/29534 (epoch 85.727) train_loss=0.96569419 time/batch=0.33s
25320/29534 (epoch 85.731) train_loss=0.95356798 time/batch=0.34s
25321/29534 (epoch 85.734) train_loss=0.96712637 time/batch=0.35s
25322/29534 (epoch 85.737) train_loss=1.02552581 time/batch=0.42s
25323/29534 (epoch 85.741) train_loss=1.05678296 time/batch=0.46s
25324/29534 (epoch 85.744) train_loss=1.06380796 time/batch=0.42s
25325/29534 (epoch 85.748) train_loss=1.13849497 time/batch=0.51s
25326/29534 (epoch 85.751) train_loss=1.02669859 time/batch=0.45s
25327/29534 (epoch 85.754) train_loss=1.10199475 time/batch=0.57s
25328/29534 (epoch 85.758) train_loss=1.00310493 time/batch=0.43s
25329/29534 (epoch 85.761) train_loss=1.22170091 time/batch=0.65s
25330/29534 (epoch 85.764) train_loss=1.06290627 time/batch=0.41s
25331/29534 (epoch 85.768) train_loss=1.12232137 time/batch=0.52s
25332/29534 (epoch 85.771) train_loss=1.00495315 time/batch=0.37s
25333/29534 (epoch 85.775) train_loss=1.24498177 time/batch=0.68s
25334/29534 (epoch 85.778) train_loss=1.08270013 time/batch=0.45s
25335/29534 (epoch 85.781) train_loss=1.13342357 time/batch=0.48s
25336/29534 (epoch 85.785) train_loss=1.11253285 time/batch=0.49s
25337/29534 (epoch 85.788) train_loss=0.97647887 time/batch=0.36s
25338/29534 (epoch 85.792) train_loss=0.95991933 time/batch=0.33s
25339/29534 (epoch 85.795) train_loss=0.97447526 time/batch=0.33s
25340/29534 (epoch 85.798) train_loss=0.96412390 time/batch=0.42s
25341/29534 (epoch 85.802) train_loss=0.87671530 time/batch=0.32s
25342/29534 (epoch 85.805) train_loss=1.00944686 time/batch=0.37s
25343/29534 (epoch 85.808) train_loss=1.01345038 time/batch=0.36s
25344/29534 (epoch 85.812) train_loss=1.06273890 time/batch=0.49s
25345/29534 (epoch 85.815) train_loss=1.09735942 time/batch=0.47s
25346/29534 (epoch 85.819) train_loss=1.02007341 time/batch=0.37s
25347/29534 (epoch 85.822) train_loss=0.97500545 time/batch=0.43s
25348/29534 (epoch 85.825) train_loss=0.94928938 time/batch=0.34s
25349/29534 (epoch 85.829) train_loss=1.00090623 time/batch=0.36s
25350/29534 (epoch 85.832) train_loss=1.00509095 time/batch=0.40s
25351/29534 (epoch 85.836) train_loss=0.96391928 time/batch=0.33s
25352/29534 (epoch 85.839) train_loss=0.98261845 time/batch=0.37s
25353/29534 (epoch 85.842) train_loss=1.06595135 time/batch=0.49s
25354/29534 (epoch 85.846) train_loss=1.07567608 time/batch=0.47s
25355/29534 (epoch 85.849) train_loss=0.94758141 time/batch=0.33s
25356/29534 (epoch 85.853) train_loss=1.03127170 time/batch=0.37s
25357/29534 (epoch 85.856) train_loss=1.07840681 time/batch=0.46s
25358/29534 (epoch 85.859) train_loss=0.97429860 time/batch=0.37s
25359/29534 (epoch 85.863) train_loss=1.06741190 time/batch=0.49s
25360/29534 (epoch 85.866) train_loss=1.04784167 time/batch=0.44s
25361/29534 (epoch 85.869) train_loss=0.99548244 time/batch=0.44s
25362/29534 (epoch 85.873) train_loss=1.10664916 time/batch=0.43s
25363/29534 (epoch 85.876) train_loss=0.97235364 time/batch=0.42s
25364/29534 (epoch 85.880) train_loss=0.94662094 time/batch=0.36s
25365/29534 (epoch 85.883) train_loss=1.09244275 time/batch=0.43s
25366/29534 (epoch 85.886) train_loss=0.94604194 time/batch=0.37s
25367/29534 (epoch 85.890) train_loss=0.93878061 time/batch=0.32s
25368/29534 (epoch 85.893) train_loss=0.99398756 time/batch=0.42s
25369/29534 (epoch 85.897) train_loss=0.98053980 time/batch=0.43s
25370/29534 (epoch 85.900) train_loss=1.00807440 time/batch=0.43s
setting learning rate to 0.0005524
25371/29534 (epoch 85.903) train_loss=1.27292609 time/batch=1.22s
25372/29534 (epoch 85.907) train_loss=1.24758530 time/batch=0.97s
25373/29534 (epoch 85.910) train_loss=0.96315491 time/batch=0.29s
25374/29534 (epoch 85.913) train_loss=1.25508547 time/batch=0.98s
25375/29534 (epoch 85.917) train_loss=1.26088548 time/batch=1.00s
25376/29534 (epoch 85.920) train_loss=1.29531908 time/batch=1.79s
25377/29534 (epoch 85.924) train_loss=1.23052478 time/batch=1.02s
25378/29534 (epoch 85.927) train_loss=1.09007204 time/batch=0.62s
25379/29534 (epoch 85.930) train_loss=1.00971460 time/batch=0.46s
25380/29534 (epoch 85.934) train_loss=1.33137345 time/batch=1.04s
25381/29534 (epoch 85.937) train_loss=1.41554666 time/batch=2.33s
25382/29534 (epoch 85.941) train_loss=1.12257099 time/batch=0.61s
25383/29534 (epoch 85.944) train_loss=1.22208643 time/batch=0.72s
25384/29534 (epoch 85.947) train_loss=1.33625126 time/batch=1.36s
25385/29534 (epoch 85.951) train_loss=1.20388365 time/batch=0.69s
25386/29534 (epoch 85.954) train_loss=1.07512069 time/batch=0.47s
25387/29534 (epoch 85.957) train_loss=1.40637302 time/batch=5.26s
25388/29534 (epoch 85.961) train_loss=0.98413211 time/batch=0.32s
25389/29534 (epoch 85.964) train_loss=0.94558775 time/batch=0.33s
25390/29534 (epoch 85.968) train_loss=1.28412569 time/batch=1.38s
25391/29534 (epoch 85.971) train_loss=1.19755232 time/batch=0.70s
25392/29534 (epoch 85.974) train_loss=1.24497497 time/batch=1.10s
25393/29534 (epoch 85.978) train_loss=1.13543296 time/batch=0.18s
25394/29534 (epoch 85.981) train_loss=1.23319244 time/batch=0.85s
25395/29534 (epoch 85.985) train_loss=1.22184706 time/batch=0.85s
25396/29534 (epoch 85.988) train_loss=1.16475344 time/batch=0.80s
25397/29534 (epoch 85.991) train_loss=1.31128645 time/batch=1.12s
25398/29534 (epoch 85.995) train_loss=1.21110702 time/batch=0.88s
25399/29534 (epoch 85.998) train_loss=1.02383113 time/batch=0.39s
25400/29534 (epoch 86.001) train_loss=1.19350266 time/batch=0.71s
25401/29534 (epoch 86.005) train_loss=1.03751147 time/batch=0.23s
25402/29534 (epoch 86.008) train_loss=1.25442135 time/batch=0.78s
25403/29534 (epoch 86.012) train_loss=1.11401260 time/batch=0.54s
25404/29534 (epoch 86.015) train_loss=1.11417043 time/batch=0.51s
25405/29534 (epoch 86.018) train_loss=0.90404671 time/batch=0.34s
25406/29534 (epoch 86.022) train_loss=1.29487896 time/batch=0.74s
25407/29534 (epoch 86.025) train_loss=1.20738888 time/batch=0.63s
25408/29534 (epoch 86.029) train_loss=1.38123262 time/batch=0.71s
25409/29534 (epoch 86.032) train_loss=1.23196018 time/batch=0.62s
25410/29534 (epoch 86.035) train_loss=1.00619602 time/batch=0.32s
25411/29534 (epoch 86.039) train_loss=1.07220352 time/batch=0.37s
25412/29534 (epoch 86.042) train_loss=1.00746775 time/batch=0.34s
25413/29534 (epoch 86.045) train_loss=1.10201788 time/batch=0.47s
25414/29534 (epoch 86.049) train_loss=1.07189631 time/batch=0.27s
25415/29534 (epoch 86.052) train_loss=0.97235090 time/batch=0.31s
25416/29534 (epoch 86.056) train_loss=1.18900657 time/batch=0.57s
25417/29534 (epoch 86.059) train_loss=1.02151442 time/batch=0.25s
25418/29534 (epoch 86.062) train_loss=1.20212317 time/batch=0.20s
25419/29534 (epoch 86.066) train_loss=1.22901487 time/batch=0.52s
25420/29534 (epoch 86.069) train_loss=1.08986390 time/batch=0.49s
25421/29534 (epoch 86.073) train_loss=1.11985826 time/batch=0.38s
25422/29534 (epoch 86.076) train_loss=1.08278894 time/batch=0.44s
25423/29534 (epoch 86.079) train_loss=1.17252445 time/batch=0.86s
25424/29534 (epoch 86.083) train_loss=1.12142920 time/batch=0.47s
25425/29534 (epoch 86.086) train_loss=1.08246660 time/batch=0.41s
25426/29534 (epoch 86.090) train_loss=1.28243518 time/batch=0.75s
25427/29534 (epoch 86.093) train_loss=1.05594945 time/batch=0.46s
25428/29534 (epoch 86.096) train_loss=1.19234586 time/batch=0.64s
25429/29534 (epoch 86.100) train_loss=1.24972415 time/batch=0.77s
25430/29534 (epoch 86.103) train_loss=1.00874126 time/batch=0.29s
25431/29534 (epoch 86.106) train_loss=1.26870084 time/batch=0.90s
25432/29534 (epoch 86.110) train_loss=1.08425117 time/batch=0.26s
25433/29534 (epoch 86.113) train_loss=1.15159667 time/batch=0.47s
25434/29534 (epoch 86.117) train_loss=1.05226159 time/batch=0.27s
25435/29534 (epoch 86.120) train_loss=1.02836370 time/batch=0.37s
25436/29534 (epoch 86.123) train_loss=1.00365496 time/batch=0.34s
25437/29534 (epoch 86.127) train_loss=1.23695993 time/batch=0.81s
25438/29534 (epoch 86.130) train_loss=1.16506410 time/batch=0.53s
25439/29534 (epoch 86.134) train_loss=1.02355921 time/batch=0.43s
25440/29534 (epoch 86.137) train_loss=1.01964223 time/batch=0.31s
25441/29534 (epoch 86.140) train_loss=1.07554185 time/batch=0.45s
25442/29534 (epoch 86.144) train_loss=1.12279296 time/batch=0.58s
25443/29534 (epoch 86.147) train_loss=1.00798321 time/batch=0.28s
25444/29534 (epoch 86.150) train_loss=1.21478808 time/batch=0.61s
25445/29534 (epoch 86.154) train_loss=1.05852342 time/batch=0.44s
25446/29534 (epoch 86.157) train_loss=1.09662473 time/batch=0.57s
25447/29534 (epoch 86.161) train_loss=1.09020233 time/batch=0.22s
25448/29534 (epoch 86.164) train_loss=1.17724586 time/batch=0.66s
25449/29534 (epoch 86.167) train_loss=0.99343765 time/batch=0.27s
25450/29534 (epoch 86.171) train_loss=1.20989203 time/batch=0.52s
25451/29534 (epoch 86.174) train_loss=1.16194773 time/batch=0.55s
25452/29534 (epoch 86.178) train_loss=1.21600151 time/batch=0.86s
25453/29534 (epoch 86.181) train_loss=1.11796308 time/batch=0.44s
25454/29534 (epoch 86.184) train_loss=0.96376956 time/batch=0.28s
25455/29534 (epoch 86.188) train_loss=1.11763382 time/batch=0.45s
25456/29534 (epoch 86.191) train_loss=1.02566624 time/batch=0.22s
25457/29534 (epoch 86.194) train_loss=1.32634139 time/batch=0.79s
25458/29534 (epoch 86.198) train_loss=1.22256088 time/batch=0.68s
25459/29534 (epoch 86.201) train_loss=0.94386941 time/batch=0.32s
25460/29534 (epoch 86.205) train_loss=1.06934893 time/batch=0.41s
25461/29534 (epoch 86.208) train_loss=1.05630970 time/batch=0.35s
25462/29534 (epoch 86.211) train_loss=1.01134801 time/batch=0.26s
25463/29534 (epoch 86.215) train_loss=1.13453436 time/batch=0.64s
25464/29534 (epoch 86.218) train_loss=1.22934818 time/batch=0.65s
25465/29534 (epoch 86.222) train_loss=1.13663304 time/batch=0.61s
25466/29534 (epoch 86.225) train_loss=1.17838395 time/batch=0.65s
25467/29534 (epoch 86.228) train_loss=1.05798125 time/batch=0.23s
25468/29534 (epoch 86.232) train_loss=1.13418865 time/batch=0.46s
25469/29534 (epoch 86.235) train_loss=1.10339379 time/batch=0.63s
25470/29534 (epoch 86.238) train_loss=1.09371257 time/batch=0.59s
25471/29534 (epoch 86.242) train_loss=1.20312929 time/batch=0.75s
25472/29534 (epoch 86.245) train_loss=1.14186764 time/batch=0.56s
25473/29534 (epoch 86.249) train_loss=1.00937784 time/batch=0.42s
25474/29534 (epoch 86.252) train_loss=1.12048984 time/batch=0.53s
25475/29534 (epoch 86.255) train_loss=1.22264528 time/batch=0.80s
25476/29534 (epoch 86.259) train_loss=1.15530145 time/batch=0.48s
25477/29534 (epoch 86.262) train_loss=1.11629188 time/batch=0.55s
25478/29534 (epoch 86.266) train_loss=1.11598945 time/batch=0.49s
25479/29534 (epoch 86.269) train_loss=1.18862820 time/batch=0.64s
25480/29534 (epoch 86.272) train_loss=1.06273127 time/batch=0.40s
25481/29534 (epoch 86.276) train_loss=1.27278543 time/batch=0.81s
25482/29534 (epoch 86.279) train_loss=1.13802099 time/batch=0.60s
25483/29534 (epoch 86.283) train_loss=1.05563676 time/batch=0.46s
25484/29534 (epoch 86.286) train_loss=1.12622631 time/batch=0.50s
25485/29534 (epoch 86.289) train_loss=1.07597601 time/batch=0.58s
25486/29534 (epoch 86.293) train_loss=0.97888350 time/batch=0.42s
25487/29534 (epoch 86.296) train_loss=1.15076840 time/batch=0.66s
25488/29534 (epoch 86.299) train_loss=1.00784290 time/batch=0.37s
25489/29534 (epoch 86.303) train_loss=1.05638850 time/batch=0.43s
25490/29534 (epoch 86.306) train_loss=0.97639519 time/batch=0.31s
25491/29534 (epoch 86.310) train_loss=1.09466851 time/batch=0.43s
25492/29534 (epoch 86.313) train_loss=1.19431984 time/batch=0.50s
25493/29534 (epoch 86.316) train_loss=1.04058051 time/batch=0.48s
25494/29534 (epoch 86.320) train_loss=1.12908494 time/batch=0.61s
25495/29534 (epoch 86.323) train_loss=1.22501659 time/batch=0.81s
25496/29534 (epoch 86.327) train_loss=0.96854675 time/batch=0.36s
25497/29534 (epoch 86.330) train_loss=0.99211752 time/batch=0.29s
25498/29534 (epoch 86.333) train_loss=0.96423912 time/batch=0.31s
25499/29534 (epoch 86.337) train_loss=1.01699507 time/batch=0.38s
25500/29534 (epoch 86.340) train_loss=0.97182477 time/batch=0.33s
25501/29534 (epoch 86.343) train_loss=0.93001008 time/batch=0.32s
25502/29534 (epoch 86.347) train_loss=1.00535369 time/batch=0.43s
25503/29534 (epoch 86.350) train_loss=1.19003201 time/batch=0.65s
25504/29534 (epoch 86.354) train_loss=1.03916335 time/batch=0.24s
25505/29534 (epoch 86.357) train_loss=1.11746252 time/batch=0.48s
25506/29534 (epoch 86.360) train_loss=1.00596082 time/batch=0.42s
25507/29534 (epoch 86.364) train_loss=1.17394185 time/batch=0.81s
25508/29534 (epoch 86.367) train_loss=0.97255087 time/batch=0.28s
25509/29534 (epoch 86.371) train_loss=1.05819941 time/batch=0.37s
25510/29534 (epoch 86.374) train_loss=0.99558586 time/batch=0.33s
25511/29534 (epoch 86.377) train_loss=1.15110159 time/batch=0.56s
25512/29534 (epoch 86.381) train_loss=1.10985255 time/batch=0.50s
25513/29534 (epoch 86.384) train_loss=1.11536860 time/batch=0.54s
25514/29534 (epoch 86.387) train_loss=1.17118144 time/batch=0.63s
25515/29534 (epoch 86.391) train_loss=1.11911941 time/batch=0.45s
25516/29534 (epoch 86.394) train_loss=0.94314647 time/batch=0.34s
