vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
43777/89748 (epoch 97.555) train_loss=1.12579238 time/batch=0.75s
43778/89748 (epoch 97.558) train_loss=1.00484717 time/batch=0.47s
43779/89748 (epoch 97.560) train_loss=1.05579245 time/batch=0.56s
43780/89748 (epoch 97.562) train_loss=1.20251751 time/batch=0.86s
43781/89748 (epoch 97.564) train_loss=1.12054241 time/batch=0.59s
43782/89748 (epoch 97.567) train_loss=1.19217980 time/batch=0.70s
43783/89748 (epoch 97.569) train_loss=1.07084322 time/batch=0.66s
43784/89748 (epoch 97.571) train_loss=1.17853034 time/batch=0.58s
43785/89748 (epoch 97.573) train_loss=1.13927305 time/batch=0.59s
43786/89748 (epoch 97.575) train_loss=1.15571713 time/batch=0.89s
43787/89748 (epoch 97.578) train_loss=1.17153299 time/batch=0.91s
43788/89748 (epoch 97.580) train_loss=1.12674761 time/batch=0.64s
43789/89748 (epoch 97.582) train_loss=1.22200584 time/batch=0.90s
43790/89748 (epoch 97.584) train_loss=1.15797198 time/batch=0.77s
43791/89748 (epoch 97.587) train_loss=0.94480681 time/batch=0.52s
43792/89748 (epoch 97.589) train_loss=1.14506221 time/batch=0.77s
43793/89748 (epoch 97.591) train_loss=1.06633461 time/batch=0.60s
43794/89748 (epoch 97.593) train_loss=1.17227650 time/batch=0.72s
43795/89748 (epoch 97.595) train_loss=1.12037492 time/batch=0.75s
43796/89748 (epoch 97.598) train_loss=1.01043856 time/batch=0.62s
43797/89748 (epoch 97.600) train_loss=1.07495689 time/batch=0.56s
43798/89748 (epoch 97.602) train_loss=0.99993110 time/batch=0.48s
43799/89748 (epoch 97.604) train_loss=1.02412367 time/batch=0.63s
43800/89748 (epoch 97.607) train_loss=1.08345926 time/batch=0.59s
43801/89748 (epoch 97.609) train_loss=1.12430954 time/batch=0.69s
43802/89748 (epoch 97.611) train_loss=1.16669369 time/batch=0.65s
43803/89748 (epoch 97.613) train_loss=0.99908274 time/batch=0.51s
43804/89748 (epoch 97.616) train_loss=1.01833963 time/batch=0.63s
43805/89748 (epoch 97.618) train_loss=1.14515615 time/batch=0.75s
43806/89748 (epoch 97.620) train_loss=1.01846361 time/batch=0.52s
43807/89748 (epoch 97.622) train_loss=1.12992299 time/batch=0.68s
43808/89748 (epoch 97.624) train_loss=1.00113094 time/batch=0.48s
43809/89748 (epoch 97.627) train_loss=1.15623331 time/batch=0.77s
43810/89748 (epoch 97.629) train_loss=0.98346400 time/batch=0.49s
43811/89748 (epoch 97.631) train_loss=1.06909823 time/batch=0.65s
43812/89748 (epoch 97.633) train_loss=0.99304581 time/batch=0.51s
43813/89748 (epoch 97.636) train_loss=0.99377757 time/batch=0.63s
43814/89748 (epoch 97.638) train_loss=1.14540398 time/batch=0.60s
43815/89748 (epoch 97.640) train_loss=1.06588864 time/batch=0.62s
43816/89748 (epoch 97.642) train_loss=1.11699259 time/batch=0.73s
43817/89748 (epoch 97.645) train_loss=1.04073131 time/batch=0.49s
43818/89748 (epoch 97.647) train_loss=1.10111117 time/batch=0.70s
43819/89748 (epoch 97.649) train_loss=1.09707642 time/batch=0.61s
43820/89748 (epoch 97.651) train_loss=1.09115601 time/batch=0.52s
43821/89748 (epoch 97.653) train_loss=1.01670420 time/batch=0.46s
43822/89748 (epoch 97.656) train_loss=1.08022094 time/batch=0.71s
43823/89748 (epoch 97.658) train_loss=1.03744829 time/batch=0.63s
43824/89748 (epoch 97.660) train_loss=1.07491493 time/batch=0.47s
43825/89748 (epoch 97.662) train_loss=1.07719207 time/batch=0.75s
43826/89748 (epoch 97.665) train_loss=1.16755366 time/batch=0.91s
43827/89748 (epoch 97.667) train_loss=1.12954605 time/batch=0.72s
43828/89748 (epoch 97.669) train_loss=0.98327017 time/batch=0.63s
43829/89748 (epoch 97.671) train_loss=1.11401284 time/batch=0.64s
43830/89748 (epoch 97.673) train_loss=0.96914536 time/batch=0.54s
43831/89748 (epoch 97.676) train_loss=1.04849124 time/batch=0.50s
43832/89748 (epoch 97.678) train_loss=1.08838284 time/batch=0.61s
43833/89748 (epoch 97.680) train_loss=1.08200669 time/batch=0.60s
43834/89748 (epoch 97.682) train_loss=1.13428807 time/batch=0.69s
43835/89748 (epoch 97.685) train_loss=1.00763094 time/batch=0.51s
43836/89748 (epoch 97.687) train_loss=1.14709866 time/batch=0.69s
43837/89748 (epoch 97.689) train_loss=1.08063209 time/batch=0.64s
43838/89748 (epoch 97.691) train_loss=0.96821254 time/batch=0.49s
43839/89748 (epoch 97.694) train_loss=1.01308811 time/batch=0.49s
43840/89748 (epoch 97.696) train_loss=1.01261759 time/batch=0.62s
43841/89748 (epoch 97.698) train_loss=1.12520301 time/batch=0.60s
43842/89748 (epoch 97.700) train_loss=1.10927045 time/batch=0.56s
43843/89748 (epoch 97.702) train_loss=1.05361879 time/batch=0.61s
43844/89748 (epoch 97.705) train_loss=1.05895138 time/batch=0.60s
43845/89748 (epoch 97.707) train_loss=1.11852670 time/batch=0.66s
43846/89748 (epoch 97.709) train_loss=1.04677558 time/batch=0.54s
43847/89748 (epoch 97.711) train_loss=1.01026368 time/batch=0.50s
43848/89748 (epoch 97.714) train_loss=1.01915383 time/batch=0.61s
43849/89748 (epoch 97.716) train_loss=1.00332594 time/batch=0.49s
43850/89748 (epoch 97.718) train_loss=1.11802506 time/batch=0.55s
43851/89748 (epoch 97.720) train_loss=1.07304168 time/batch=0.52s
43852/89748 (epoch 97.723) train_loss=1.22229087 time/batch=0.92s
43853/89748 (epoch 97.725) train_loss=1.05777764 time/batch=0.64s
43854/89748 (epoch 97.727) train_loss=1.10330153 time/batch=0.65s
43855/89748 (epoch 97.729) train_loss=1.09187305 time/batch=0.65s
43856/89748 (epoch 97.731) train_loss=1.01556504 time/batch=0.50s
43857/89748 (epoch 97.734) train_loss=1.09923983 time/batch=0.69s
43858/89748 (epoch 97.736) train_loss=1.10113537 time/batch=0.63s
43859/89748 (epoch 97.738) train_loss=0.97318745 time/batch=0.50s
43860/89748 (epoch 97.740) train_loss=1.06838667 time/batch=0.51s
43861/89748 (epoch 97.743) train_loss=1.09595454 time/batch=0.62s
43862/89748 (epoch 97.745) train_loss=1.09189153 time/batch=0.55s
43863/89748 (epoch 97.747) train_loss=1.06903923 time/batch=0.55s
43864/89748 (epoch 97.749) train_loss=1.13195026 time/batch=0.69s
43865/89748 (epoch 97.751) train_loss=1.05100071 time/batch=0.62s
43866/89748 (epoch 97.754) train_loss=0.95399183 time/batch=0.50s
43867/89748 (epoch 97.756) train_loss=1.04528129 time/batch=0.61s
43868/89748 (epoch 97.758) train_loss=1.03887582 time/batch=0.62s
43869/89748 (epoch 97.760) train_loss=1.10158837 time/batch=0.52s
43870/89748 (epoch 97.763) train_loss=1.05247140 time/batch=0.62s
43871/89748 (epoch 97.765) train_loss=1.07843173 time/batch=0.70s
43872/89748 (epoch 97.767) train_loss=1.04778349 time/batch=0.55s
43873/89748 (epoch 97.769) train_loss=0.99168295 time/batch=0.51s
43874/89748 (epoch 97.772) train_loss=1.09335232 time/batch=0.65s
43875/89748 (epoch 97.774) train_loss=1.09694636 time/batch=0.51s
43876/89748 (epoch 97.776) train_loss=1.07914233 time/batch=0.64s
43877/89748 (epoch 97.778) train_loss=0.99326193 time/batch=0.62s
43878/89748 (epoch 97.780) train_loss=1.06239426 time/batch=0.63s
43879/89748 (epoch 97.783) train_loss=1.07843912 time/batch=0.52s
43880/89748 (epoch 97.785) train_loss=1.10179842 time/batch=0.66s
43881/89748 (epoch 97.787) train_loss=1.21167862 time/batch=0.91s
43882/89748 (epoch 97.789) train_loss=1.02291751 time/batch=0.49s
43883/89748 (epoch 97.792) train_loss=1.02068162 time/batch=0.62s
43884/89748 (epoch 97.794) train_loss=1.00701630 time/batch=0.51s
43885/89748 (epoch 97.796) train_loss=1.05522287 time/batch=0.49s
43886/89748 (epoch 97.798) train_loss=1.07654691 time/batch=0.70s
43887/89748 (epoch 97.801) train_loss=1.07217538 time/batch=0.66s
43888/89748 (epoch 97.803) train_loss=1.02308834 time/batch=0.52s
43889/89748 (epoch 97.805) train_loss=1.02484202 time/batch=0.48s
43890/89748 (epoch 97.807) train_loss=1.06572998 time/batch=0.64s
43891/89748 (epoch 97.809) train_loss=1.12917626 time/batch=0.65s
43892/89748 (epoch 97.812) train_loss=1.04769242 time/batch=0.63s
43893/89748 (epoch 97.814) train_loss=1.13376999 time/batch=0.70s
43894/89748 (epoch 97.816) train_loss=1.02248406 time/batch=0.63s
43895/89748 (epoch 97.818) train_loss=1.11197627 time/batch=0.65s
43896/89748 (epoch 97.821) train_loss=1.13175905 time/batch=0.65s
43897/89748 (epoch 97.823) train_loss=1.10939896 time/batch=0.65s
43898/89748 (epoch 97.825) train_loss=1.11110950 time/batch=0.69s
43899/89748 (epoch 97.827) train_loss=1.03258562 time/batch=0.63s
43900/89748 (epoch 97.829) train_loss=1.03681076 time/batch=0.63s
43901/89748 (epoch 97.832) train_loss=1.02188683 time/batch=0.70s
43902/89748 (epoch 97.834) train_loss=1.08458507 time/batch=0.63s
43903/89748 (epoch 97.836) train_loss=1.01314437 time/batch=0.63s
43904/89748 (epoch 97.838) train_loss=0.99745667 time/batch=0.63s
setting learning rate to 0.0002874
43905/89748 (epoch 97.841) train_loss=1.35940242 time/batch=2.27s
43906/89748 (epoch 97.843) train_loss=1.26302636 time/batch=1.45s
43907/89748 (epoch 97.845) train_loss=1.43438339 time/batch=5.40s
43908/89748 (epoch 97.847) train_loss=1.20963550 time/batch=1.19s
43909/89748 (epoch 97.850) train_loss=1.00912678 time/batch=0.54s
43910/89748 (epoch 97.852) train_loss=1.33056176 time/batch=1.73s
43911/89748 (epoch 97.854) train_loss=1.24785459 time/batch=1.35s
43912/89748 (epoch 97.856) train_loss=1.25060654 time/batch=1.01s
43913/89748 (epoch 97.858) train_loss=1.04302275 time/batch=0.70s
43914/89748 (epoch 97.861) train_loss=1.20107043 time/batch=0.33s
43915/89748 (epoch 97.863) train_loss=1.25531435 time/batch=1.17s
43916/89748 (epoch 97.865) train_loss=1.36017334 time/batch=0.29s
43917/89748 (epoch 97.867) train_loss=1.12180972 time/batch=0.58s
43918/89748 (epoch 97.870) train_loss=1.22588849 time/batch=0.26s
43919/89748 (epoch 97.872) train_loss=1.31736529 time/batch=2.34s
43920/89748 (epoch 97.874) train_loss=1.36895967 time/batch=1.90s
43921/89748 (epoch 97.876) train_loss=1.40781701 time/batch=7.79s
43922/89748 (epoch 97.879) train_loss=1.31324673 time/batch=2.36s
43923/89748 (epoch 97.881) train_loss=1.09850645 time/batch=0.42s
43924/89748 (epoch 97.883) train_loss=1.16396594 time/batch=0.82s
43925/89748 (epoch 97.885) train_loss=1.10664117 time/batch=0.67s
43926/89748 (epoch 97.887) train_loss=1.28615761 time/batch=1.50s
43927/89748 (epoch 97.890) train_loss=1.18885469 time/batch=0.66s
43928/89748 (epoch 97.892) train_loss=1.29354739 time/batch=1.76s
43929/89748 (epoch 97.894) train_loss=1.23355317 time/batch=1.20s
43930/89748 (epoch 97.896) train_loss=1.26077545 time/batch=1.31s
43931/89748 (epoch 97.899) train_loss=1.27379227 time/batch=2.59s
43932/89748 (epoch 97.901) train_loss=1.23247051 time/batch=1.06s
43933/89748 (epoch 97.903) train_loss=1.20082664 time/batch=1.23s
43934/89748 (epoch 97.905) train_loss=1.20211756 time/batch=1.50s
43935/89748 (epoch 97.907) train_loss=1.29735100 time/batch=1.53s
43936/89748 (epoch 97.910) train_loss=1.23398256 time/batch=1.40s
43937/89748 (epoch 97.912) train_loss=1.09381425 time/batch=0.65s
43938/89748 (epoch 97.914) train_loss=1.21318495 time/batch=0.98s
43939/89748 (epoch 97.916) train_loss=1.17052090 time/batch=0.94s
43940/89748 (epoch 97.919) train_loss=1.17347682 time/batch=0.75s
43941/89748 (epoch 97.921) train_loss=1.13402450 time/batch=0.72s
43942/89748 (epoch 97.923) train_loss=1.13479686 time/batch=0.82s
43943/89748 (epoch 97.925) train_loss=1.06911349 time/batch=0.40s
43944/89748 (epoch 97.928) train_loss=1.21899462 time/batch=0.90s
43945/89748 (epoch 97.930) train_loss=1.25132287 time/batch=0.99s
43946/89748 (epoch 97.932) train_loss=1.24869454 time/batch=1.32s
43947/89748 (epoch 97.934) train_loss=1.17822945 time/batch=0.27s
43948/89748 (epoch 97.936) train_loss=1.19502056 time/batch=0.65s
43949/89748 (epoch 97.939) train_loss=1.08412123 time/batch=0.67s
43950/89748 (epoch 97.941) train_loss=1.26027203 time/batch=1.08s
43951/89748 (epoch 97.943) train_loss=1.08745897 time/batch=0.74s
43952/89748 (epoch 97.945) train_loss=1.05029297 time/batch=0.42s
43953/89748 (epoch 97.948) train_loss=1.05022395 time/batch=0.40s
43954/89748 (epoch 97.950) train_loss=1.15621340 time/batch=1.01s
43955/89748 (epoch 97.952) train_loss=1.25139153 time/batch=1.15s
43956/89748 (epoch 97.954) train_loss=1.22697842 time/batch=1.23s
43957/89748 (epoch 97.957) train_loss=1.08508098 time/batch=0.61s
43958/89748 (epoch 97.959) train_loss=1.12275720 time/batch=0.60s
43959/89748 (epoch 97.961) train_loss=1.24794519 time/batch=1.78s
43960/89748 (epoch 97.963) train_loss=1.21906149 time/batch=0.86s
43961/89748 (epoch 97.965) train_loss=1.18513215 time/batch=0.32s
43962/89748 (epoch 97.968) train_loss=1.10513437 time/batch=0.35s
43963/89748 (epoch 97.970) train_loss=1.12480760 time/batch=0.90s
43964/89748 (epoch 97.972) train_loss=1.06326616 time/batch=0.68s
43965/89748 (epoch 97.974) train_loss=1.00398862 time/batch=0.36s
43966/89748 (epoch 97.977) train_loss=1.16203177 time/batch=0.77s
43967/89748 (epoch 97.979) train_loss=1.29814970 time/batch=1.25s
43968/89748 (epoch 97.981) train_loss=0.97790676 time/batch=0.45s
43969/89748 (epoch 97.983) train_loss=1.23424661 time/batch=1.79s
43970/89748 (epoch 97.985) train_loss=1.14631283 time/batch=0.85s
43971/89748 (epoch 97.988) train_loss=1.14809537 time/batch=1.03s
43972/89748 (epoch 97.990) train_loss=0.93126148 time/batch=0.49s
43973/89748 (epoch 97.992) train_loss=1.17783082 time/batch=0.97s
43974/89748 (epoch 97.994) train_loss=1.36976194 time/batch=1.80s
43975/89748 (epoch 97.997) train_loss=1.01695740 time/batch=0.39s
43976/89748 (epoch 97.999) train_loss=1.15283597 time/batch=0.70s
43977/89748 (epoch 98.001) train_loss=1.10183740 time/batch=0.69s
43978/89748 (epoch 98.003) train_loss=1.08092451 time/batch=0.74s
43979/89748 (epoch 98.006) train_loss=1.19324005 time/batch=1.27s
43980/89748 (epoch 98.008) train_loss=1.02796006 time/batch=0.41s
43981/89748 (epoch 98.010) train_loss=1.21674728 time/batch=1.13s
43982/89748 (epoch 98.012) train_loss=1.12766349 time/batch=0.86s
43983/89748 (epoch 98.014) train_loss=1.17015243 time/batch=0.84s
43984/89748 (epoch 98.017) train_loss=1.01728547 time/batch=0.62s
43985/89748 (epoch 98.019) train_loss=0.99646604 time/batch=0.62s
43986/89748 (epoch 98.021) train_loss=1.07719576 time/batch=0.66s
43987/89748 (epoch 98.023) train_loss=1.04431343 time/batch=0.60s
43988/89748 (epoch 98.026) train_loss=1.19437206 time/batch=1.07s
43989/89748 (epoch 98.028) train_loss=1.27931380 time/batch=1.02s
43990/89748 (epoch 98.030) train_loss=1.12461770 time/batch=0.55s
43991/89748 (epoch 98.032) train_loss=1.23771012 time/batch=1.29s
43992/89748 (epoch 98.034) train_loss=1.03434861 time/batch=0.43s
43993/89748 (epoch 98.037) train_loss=1.20275247 time/batch=1.03s
43994/89748 (epoch 98.039) train_loss=1.21095490 time/batch=1.22s
43995/89748 (epoch 98.041) train_loss=1.13346291 time/batch=0.75s
43996/89748 (epoch 98.043) train_loss=1.01214921 time/batch=0.54s
43997/89748 (epoch 98.046) train_loss=1.09686351 time/batch=0.34s
43998/89748 (epoch 98.048) train_loss=1.01931107 time/batch=0.42s
43999/89748 (epoch 98.050) train_loss=1.18546319 time/batch=1.25s
Validating
    loss:	1.228461

44000/89748 (epoch 98.052) train_loss=1.08475530 time/batch=5.24s
44001/89748 (epoch 98.055) train_loss=1.00529969 time/batch=0.62s
44002/89748 (epoch 98.057) train_loss=1.16317904 time/batch=0.68s
44003/89748 (epoch 98.059) train_loss=1.23340654 time/batch=1.00s
44004/89748 (epoch 98.061) train_loss=0.98612118 time/batch=0.48s
44005/89748 (epoch 98.063) train_loss=1.27954733 time/batch=1.16s
44006/89748 (epoch 98.066) train_loss=1.13438654 time/batch=0.76s
44007/89748 (epoch 98.068) train_loss=1.05530250 time/batch=0.56s
44008/89748 (epoch 98.070) train_loss=1.14362729 time/batch=0.89s
44009/89748 (epoch 98.072) train_loss=1.22601593 time/batch=1.36s
44010/89748 (epoch 98.075) train_loss=1.10542405 time/batch=0.90s
44011/89748 (epoch 98.077) train_loss=1.10268903 time/batch=0.86s
44012/89748 (epoch 98.079) train_loss=1.16262591 time/batch=0.89s
44013/89748 (epoch 98.081) train_loss=1.23712933 time/batch=0.36s
44014/89748 (epoch 98.084) train_loss=1.10313523 time/batch=0.40s
44015/89748 (epoch 98.086) train_loss=1.18781304 time/batch=0.75s
44016/89748 (epoch 98.088) train_loss=1.16045463 time/batch=0.70s
44017/89748 (epoch 98.090) train_loss=0.98697257 time/batch=0.51s
44018/89748 (epoch 98.092) train_loss=1.14149547 time/batch=0.76s
44019/89748 (epoch 98.095) train_loss=1.24540114 time/batch=1.38s
44020/89748 (epoch 98.097) train_loss=1.04966676 time/batch=0.43s
44021/89748 (epoch 98.099) train_loss=1.22348511 time/batch=1.18s
44022/89748 (epoch 98.101) train_loss=1.28269279 time/batch=1.09s
44023/89748 (epoch 98.104) train_loss=1.02896595 time/batch=0.47s
44024/89748 (epoch 98.106) train_loss=1.07218659 time/batch=0.49s
44025/89748 (epoch 98.108) train_loss=1.13195670 time/batch=0.83s
44026/89748 (epoch 98.110) train_loss=1.01566780 time/batch=0.36s
44027/89748 (epoch 98.112) train_loss=1.21435213 time/batch=0.91s
44028/89748 (epoch 98.115) train_loss=0.99530286 time/batch=0.51s
44029/89748 (epoch 98.117) train_loss=1.02118278 time/batch=0.54s
44030/89748 (epoch 98.119) train_loss=1.00047183 time/batch=0.60s
44031/89748 (epoch 98.121) train_loss=1.26103675 time/batch=1.17s
44032/89748 (epoch 98.124) train_loss=1.11384976 time/batch=0.64s
44033/89748 (epoch 98.126) train_loss=1.25775731 time/batch=1.15s
44034/89748 (epoch 98.128) train_loss=1.28780425 time/batch=1.04s
44035/89748 (epoch 98.130) train_loss=1.14799356 time/batch=0.94s
44036/89748 (epoch 98.133) train_loss=1.03275406 time/batch=0.49s
44037/89748 (epoch 98.135) train_loss=1.07443774 time/batch=0.75s
44038/89748 (epoch 98.137) train_loss=1.04516625 time/batch=0.45s
44039/89748 (epoch 98.139) train_loss=1.06148565 time/batch=0.49s
44040/89748 (epoch 98.141) train_loss=1.11741447 time/batch=0.76s
44041/89748 (epoch 98.144) train_loss=1.12301922 time/batch=0.86s
44042/89748 (epoch 98.146) train_loss=1.17759967 time/batch=0.78s
44043/89748 (epoch 98.148) train_loss=1.11770463 time/batch=0.64s
44044/89748 (epoch 98.150) train_loss=1.29911089 time/batch=1.40s
44045/89748 (epoch 98.153) train_loss=1.20161462 time/batch=0.84s
44046/89748 (epoch 98.155) train_loss=1.27544487 time/batch=1.05s
44047/89748 (epoch 98.157) train_loss=1.02410555 time/batch=0.62s
44048/89748 (epoch 98.159) train_loss=1.16574275 time/batch=0.41s
44049/89748 (epoch 98.162) train_loss=1.22485840 time/batch=0.91s
44050/89748 (epoch 98.164) train_loss=1.16055000 time/batch=0.76s
44051/89748 (epoch 98.166) train_loss=1.15730309 time/batch=0.67s
44052/89748 (epoch 98.168) train_loss=1.06006312 time/batch=0.47s
44053/89748 (epoch 98.170) train_loss=1.22704744 time/batch=0.87s
44054/89748 (epoch 98.173) train_loss=1.10517168 time/batch=0.53s
44055/89748 (epoch 98.175) train_loss=1.08309078 time/batch=0.43s
44056/89748 (epoch 98.177) train_loss=1.02499223 time/batch=0.53s
44057/89748 (epoch 98.179) train_loss=1.14697087 time/batch=0.88s
44058/89748 (epoch 98.182) train_loss=1.07805717 time/batch=0.60s
44059/89748 (epoch 98.184) train_loss=0.98309916 time/batch=0.43s
44060/89748 (epoch 98.186) train_loss=1.05549133 time/batch=0.72s
44061/89748 (epoch 98.188) train_loss=1.16284513 time/batch=0.96s
44062/89748 (epoch 98.190) train_loss=1.06426907 time/batch=0.55s
44063/89748 (epoch 98.193) train_loss=1.18248701 time/batch=0.67s
44064/89748 (epoch 98.195) train_loss=1.01044583 time/batch=0.63s
44065/89748 (epoch 98.197) train_loss=1.06490374 time/batch=0.50s
44066/89748 (epoch 98.199) train_loss=1.24804866 time/batch=1.05s
44067/89748 (epoch 98.202) train_loss=1.05072045 time/batch=0.48s
44068/89748 (epoch 98.204) train_loss=0.98352802 time/batch=0.48s
44069/89748 (epoch 98.206) train_loss=0.92202121 time/batch=0.45s
44070/89748 (epoch 98.208) train_loss=1.08281326 time/batch=0.37s
44071/89748 (epoch 98.211) train_loss=1.10726893 time/batch=0.34s
44072/89748 (epoch 98.213) train_loss=1.04209828 time/batch=0.38s
44073/89748 (epoch 98.215) train_loss=1.18334961 time/batch=0.76s
44074/89748 (epoch 98.217) train_loss=0.98689520 time/batch=0.49s
44075/89748 (epoch 98.219) train_loss=1.15209115 time/batch=0.67s
44076/89748 (epoch 98.222) train_loss=1.03252089 time/batch=0.44s
44077/89748 (epoch 98.224) train_loss=1.02136552 time/batch=0.53s
44078/89748 (epoch 98.226) train_loss=1.14892137 time/batch=0.91s
44079/89748 (epoch 98.228) train_loss=1.06979358 time/batch=0.57s
44080/89748 (epoch 98.231) train_loss=1.16714883 time/batch=0.72s
44081/89748 (epoch 98.233) train_loss=1.12092483 time/batch=0.37s
44082/89748 (epoch 98.235) train_loss=1.17945910 time/batch=0.78s
44083/89748 (epoch 98.237) train_loss=1.05536330 time/batch=0.57s
44084/89748 (epoch 98.240) train_loss=1.08332002 time/batch=0.69s
44085/89748 (epoch 98.242) train_loss=1.24592006 time/batch=0.97s
44086/89748 (epoch 98.244) train_loss=1.07931018 time/batch=0.68s
44087/89748 (epoch 98.246) train_loss=1.23662090 time/batch=0.93s
44088/89748 (epoch 98.248) train_loss=0.94132346 time/batch=0.48s
44089/89748 (epoch 98.251) train_loss=1.18521774 time/batch=0.79s
44090/89748 (epoch 98.253) train_loss=1.14187074 time/batch=0.79s
44091/89748 (epoch 98.255) train_loss=1.19910347 time/batch=1.10s
44092/89748 (epoch 98.257) train_loss=1.11983502 time/batch=0.82s
44093/89748 (epoch 98.260) train_loss=1.16687250 time/batch=0.79s
44094/89748 (epoch 98.262) train_loss=1.26019669 time/batch=0.76s
44095/89748 (epoch 98.264) train_loss=1.10983813 time/batch=0.58s
44096/89748 (epoch 98.266) train_loss=0.98712647 time/batch=0.50s
44097/89748 (epoch 98.268) train_loss=1.12856352 time/batch=0.57s
44098/89748 (epoch 98.271) train_loss=1.22636116 time/batch=1.11s
44099/89748 (epoch 98.273) train_loss=1.16496515 time/batch=0.87s
44100/89748 (epoch 98.275) train_loss=1.16426384 time/batch=0.81s
44101/89748 (epoch 98.277) train_loss=0.98285246 time/batch=0.48s
44102/89748 (epoch 98.280) train_loss=1.11325693 time/batch=0.72s
44103/89748 (epoch 98.282) train_loss=0.97624481 time/batch=0.47s
44104/89748 (epoch 98.284) train_loss=1.03817797 time/batch=0.54s
44105/89748 (epoch 98.286) train_loss=1.00724208 time/batch=0.48s
44106/89748 (epoch 98.289) train_loss=1.12035608 time/batch=0.44s
44107/89748 (epoch 98.291) train_loss=1.02562678 time/batch=0.62s
44108/89748 (epoch 98.293) train_loss=1.19043458 time/batch=0.33s
44109/89748 (epoch 98.295) train_loss=1.10624731 time/batch=0.59s
44110/89748 (epoch 98.297) train_loss=1.15647209 time/batch=0.91s
44111/89748 (epoch 98.300) train_loss=1.13593864 time/batch=0.80s
44112/89748 (epoch 98.302) train_loss=1.16342485 time/batch=0.89s
44113/89748 (epoch 98.304) train_loss=0.98746544 time/batch=0.65s
44114/89748 (epoch 98.306) train_loss=1.10411394 time/batch=0.34s
44115/89748 (epoch 98.309) train_loss=1.23467422 time/batch=0.77s
44116/89748 (epoch 98.311) train_loss=0.97687101 time/batch=0.51s
44117/89748 (epoch 98.313) train_loss=1.23566473 time/batch=0.83s
44118/89748 (epoch 98.315) train_loss=1.14006877 time/batch=0.69s
44119/89748 (epoch 98.318) train_loss=1.09505916 time/batch=0.68s
44120/89748 (epoch 98.320) train_loss=1.24999857 time/batch=0.95s
44121/89748 (epoch 98.322) train_loss=1.01150036 time/batch=0.64s
44122/89748 (epoch 98.324) train_loss=1.09850061 time/batch=0.70s
44123/89748 (epoch 98.326) train_loss=1.25594938 time/batch=0.97s
44124/89748 (epoch 98.329) train_loss=1.03294861 time/batch=0.62s
44125/89748 (epoch 98.331) train_loss=1.15712619 time/batch=0.94s
44126/89748 (epoch 98.333) train_loss=1.00317872 time/batch=0.63s
44127/89748 (epoch 98.335) train_loss=1.07644737 time/batch=0.80s
44128/89748 (epoch 98.338) train_loss=1.15390420 time/batch=0.91s
44129/89748 (epoch 98.340) train_loss=1.00694561 time/batch=0.54s
44130/89748 (epoch 98.342) train_loss=1.04217482 time/batch=0.46s
44131/89748 (epoch 98.344) train_loss=1.05028558 time/batch=0.55s
44132/89748 (epoch 98.346) train_loss=1.15980303 time/batch=0.87s
44133/89748 (epoch 98.349) train_loss=0.99701184 time/batch=0.47s
44134/89748 (epoch 98.351) train_loss=1.18266237 time/batch=0.64s
44135/89748 (epoch 98.353) train_loss=1.16080368 time/batch=0.81s
44136/89748 (epoch 98.355) train_loss=1.16905773 time/batch=0.95s
44137/89748 (epoch 98.358) train_loss=1.07412517 time/batch=0.65s
44138/89748 (epoch 98.360) train_loss=1.09277761 time/batch=0.65s
44139/89748 (epoch 98.362) train_loss=1.19830489 time/batch=0.74s
44140/89748 (epoch 98.364) train_loss=1.05715668 time/batch=0.53s
44141/89748 (epoch 98.367) train_loss=1.16534889 time/batch=0.92s
44142/89748 (epoch 98.369) train_loss=1.03361642 time/batch=0.53s
44143/89748 (epoch 98.371) train_loss=1.16321933 time/batch=0.93s
44144/89748 (epoch 98.373) train_loss=1.15600610 time/batch=0.65s
44145/89748 (epoch 98.375) train_loss=1.08124745 time/batch=0.61s
44146/89748 (epoch 98.378) train_loss=1.16329038 time/batch=0.94s
44147/89748 (epoch 98.380) train_loss=1.13726294 time/batch=0.69s
44148/89748 (epoch 98.382) train_loss=1.21317732 time/batch=0.95s
44149/89748 (epoch 98.384) train_loss=1.05186319 time/batch=0.33s
44150/89748 (epoch 98.387) train_loss=1.14917779 time/batch=0.70s
44151/89748 (epoch 98.389) train_loss=1.01737821 time/batch=0.37s
44152/89748 (epoch 98.391) train_loss=0.97821105 time/batch=0.50s
44153/89748 (epoch 98.393) train_loss=1.14693916 time/batch=0.70s
44154/89748 (epoch 98.396) train_loss=1.00869715 time/batch=0.48s
44155/89748 (epoch 98.398) train_loss=1.05574417 time/batch=0.70s
44156/89748 (epoch 98.400) train_loss=1.11298168 time/batch=0.52s
44157/89748 (epoch 98.402) train_loss=1.04354107 time/batch=0.37s
44158/89748 (epoch 98.404) train_loss=1.14725542 time/batch=0.95s
44159/89748 (epoch 98.407) train_loss=1.11006498 time/batch=0.60s
44160/89748 (epoch 98.409) train_loss=1.06048036 time/batch=0.71s
44161/89748 (epoch 98.411) train_loss=1.08068836 time/batch=0.64s
44162/89748 (epoch 98.413) train_loss=1.02424896 time/batch=0.63s
