vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
36131/44874 (epoch 80.517) train_loss=1.16891718 time/batch=0.53s
36132/44874 (epoch 80.519) train_loss=1.09365511 time/batch=0.55s
36133/44874 (epoch 80.521) train_loss=1.11652601 time/batch=0.58s
36134/44874 (epoch 80.523) train_loss=1.21634698 time/batch=0.80s
36135/44874 (epoch 80.525) train_loss=1.17152143 time/batch=0.68s
36136/44874 (epoch 80.528) train_loss=1.18253505 time/batch=0.61s
36137/44874 (epoch 80.530) train_loss=1.25464368 time/batch=0.76s
36138/44874 (epoch 80.532) train_loss=1.29715669 time/batch=0.39s
36139/44874 (epoch 80.534) train_loss=1.28783536 time/batch=1.07s
36140/44874 (epoch 80.537) train_loss=1.12322521 time/batch=0.43s
36141/44874 (epoch 80.539) train_loss=1.23466659 time/batch=0.86s
36142/44874 (epoch 80.541) train_loss=1.19321239 time/batch=0.56s
36143/44874 (epoch 80.543) train_loss=1.18632042 time/batch=0.74s
36144/44874 (epoch 80.546) train_loss=1.12550902 time/batch=0.56s
36145/44874 (epoch 80.548) train_loss=1.18163955 time/batch=0.91s
36146/44874 (epoch 80.550) train_loss=1.10561311 time/batch=0.51s
36147/44874 (epoch 80.552) train_loss=1.22242379 time/batch=0.93s
36148/44874 (epoch 80.554) train_loss=1.13055789 time/batch=0.46s
36149/44874 (epoch 80.557) train_loss=1.27206147 time/batch=0.89s
36150/44874 (epoch 80.559) train_loss=1.19148791 time/batch=0.64s
36151/44874 (epoch 80.561) train_loss=1.12482929 time/batch=0.69s
36152/44874 (epoch 80.563) train_loss=1.16621447 time/batch=0.55s
36153/44874 (epoch 80.566) train_loss=1.09027493 time/batch=0.46s
36154/44874 (epoch 80.568) train_loss=1.06669605 time/batch=0.56s
36155/44874 (epoch 80.570) train_loss=1.11663675 time/batch=0.60s
36156/44874 (epoch 80.572) train_loss=1.21835685 time/batch=0.80s
36157/44874 (epoch 80.574) train_loss=1.17533112 time/batch=0.60s
36158/44874 (epoch 80.577) train_loss=1.04352486 time/batch=0.48s
36159/44874 (epoch 80.579) train_loss=1.22431719 time/batch=0.73s
36160/44874 (epoch 80.581) train_loss=1.19417083 time/batch=0.66s
36161/44874 (epoch 80.583) train_loss=1.21426964 time/batch=0.90s
36162/44874 (epoch 80.586) train_loss=1.15822041 time/batch=0.69s
36163/44874 (epoch 80.588) train_loss=1.14968777 time/batch=0.55s
36164/44874 (epoch 80.590) train_loss=1.07409143 time/batch=0.49s
36165/44874 (epoch 80.592) train_loss=1.11529756 time/batch=0.55s
36166/44874 (epoch 80.595) train_loss=1.13707697 time/batch=0.66s
36167/44874 (epoch 80.597) train_loss=1.17353737 time/batch=0.67s
36168/44874 (epoch 80.599) train_loss=1.08357871 time/batch=0.50s
36169/44874 (epoch 80.601) train_loss=1.21919966 time/batch=0.69s
36170/44874 (epoch 80.603) train_loss=1.29239190 time/batch=0.74s
36171/44874 (epoch 80.606) train_loss=1.07639933 time/batch=0.47s
36172/44874 (epoch 80.608) train_loss=1.08439219 time/batch=0.61s
36173/44874 (epoch 80.610) train_loss=1.18058932 time/batch=0.67s
36174/44874 (epoch 80.612) train_loss=1.14946353 time/batch=0.61s
36175/44874 (epoch 80.615) train_loss=1.16470730 time/batch=0.71s
36176/44874 (epoch 80.617) train_loss=1.22818995 time/batch=0.64s
36177/44874 (epoch 80.619) train_loss=1.25132835 time/batch=0.66s
36178/44874 (epoch 80.621) train_loss=1.15128827 time/batch=0.71s
36179/44874 (epoch 80.624) train_loss=1.09376299 time/batch=0.63s
36180/44874 (epoch 80.626) train_loss=1.16706383 time/batch=0.68s
36181/44874 (epoch 80.628) train_loss=1.17565084 time/batch=0.65s
36182/44874 (epoch 80.630) train_loss=1.09887874 time/batch=0.63s
36183/44874 (epoch 80.632) train_loss=1.19450760 time/batch=0.61s
36184/44874 (epoch 80.635) train_loss=1.09662783 time/batch=0.64s
36185/44874 (epoch 80.637) train_loss=1.20602727 time/batch=0.81s
36186/44874 (epoch 80.639) train_loss=1.20061052 time/batch=1.07s
36187/44874 (epoch 80.641) train_loss=1.11246896 time/batch=0.56s
36188/44874 (epoch 80.644) train_loss=1.18868005 time/batch=0.65s
36189/44874 (epoch 80.646) train_loss=1.17364764 time/batch=0.64s
36190/44874 (epoch 80.648) train_loss=1.15677214 time/batch=0.62s
36191/44874 (epoch 80.650) train_loss=1.16130924 time/batch=0.46s
36192/44874 (epoch 80.652) train_loss=1.23694372 time/batch=0.64s
36193/44874 (epoch 80.655) train_loss=1.12674797 time/batch=0.55s
36194/44874 (epoch 80.657) train_loss=1.18480158 time/batch=0.66s
36195/44874 (epoch 80.659) train_loss=1.11696208 time/batch=0.61s
36196/44874 (epoch 80.661) train_loss=1.06403089 time/batch=0.50s
36197/44874 (epoch 80.664) train_loss=1.18047929 time/batch=0.60s
36198/44874 (epoch 80.666) train_loss=1.14184856 time/batch=0.61s
36199/44874 (epoch 80.668) train_loss=1.10840249 time/batch=0.63s
36200/44874 (epoch 80.670) train_loss=1.14246309 time/batch=0.53s
36201/44874 (epoch 80.673) train_loss=1.13156426 time/batch=0.50s
36202/44874 (epoch 80.675) train_loss=1.09900606 time/batch=0.49s
36203/44874 (epoch 80.677) train_loss=1.13422036 time/batch=0.48s
36204/44874 (epoch 80.679) train_loss=1.27395391 time/batch=0.77s
36205/44874 (epoch 80.681) train_loss=1.06218290 time/batch=0.48s
36206/44874 (epoch 80.684) train_loss=1.08492959 time/batch=0.51s
36207/44874 (epoch 80.686) train_loss=1.23561287 time/batch=0.69s
36208/44874 (epoch 80.688) train_loss=1.17226183 time/batch=0.70s
36209/44874 (epoch 80.690) train_loss=1.17519367 time/batch=0.48s
36210/44874 (epoch 80.693) train_loss=1.12994134 time/batch=0.62s
36211/44874 (epoch 80.695) train_loss=1.15022087 time/batch=0.61s
36212/44874 (epoch 80.697) train_loss=1.10700071 time/batch=0.47s
36213/44874 (epoch 80.699) train_loss=1.10843813 time/batch=0.53s
36214/44874 (epoch 80.702) train_loss=1.14076555 time/batch=0.65s
36215/44874 (epoch 80.704) train_loss=1.17460167 time/batch=0.52s
36216/44874 (epoch 80.706) train_loss=1.13131011 time/batch=0.63s
36217/44874 (epoch 80.708) train_loss=1.11943114 time/batch=0.70s
36218/44874 (epoch 80.710) train_loss=1.23966157 time/batch=0.65s
36219/44874 (epoch 80.713) train_loss=1.11937702 time/batch=0.52s
36220/44874 (epoch 80.715) train_loss=1.17071080 time/batch=0.56s
36221/44874 (epoch 80.717) train_loss=1.18899500 time/batch=0.73s
36222/44874 (epoch 80.719) train_loss=1.05933630 time/batch=0.50s
36223/44874 (epoch 80.722) train_loss=1.09375668 time/batch=0.47s
36224/44874 (epoch 80.724) train_loss=1.08351219 time/batch=0.46s
36225/44874 (epoch 80.726) train_loss=1.22431505 time/batch=0.74s
36226/44874 (epoch 80.728) train_loss=1.23286498 time/batch=0.71s
36227/44874 (epoch 80.730) train_loss=1.18456721 time/batch=0.71s
36228/44874 (epoch 80.733) train_loss=1.15877342 time/batch=0.71s
36229/44874 (epoch 80.735) train_loss=1.17992520 time/batch=0.73s
36230/44874 (epoch 80.737) train_loss=1.00111890 time/batch=0.51s
36231/44874 (epoch 80.739) train_loss=1.17696655 time/batch=0.65s
36232/44874 (epoch 80.742) train_loss=1.18212473 time/batch=0.90s
36233/44874 (epoch 80.744) train_loss=1.14599979 time/batch=0.47s
36234/44874 (epoch 80.746) train_loss=1.09847260 time/batch=0.48s
36235/44874 (epoch 80.748) train_loss=1.11712015 time/batch=0.51s
36236/44874 (epoch 80.751) train_loss=1.19947720 time/batch=0.65s
36237/44874 (epoch 80.753) train_loss=1.14442539 time/batch=0.59s
36238/44874 (epoch 80.755) train_loss=1.15759277 time/batch=0.47s
36239/44874 (epoch 80.757) train_loss=1.15114784 time/batch=0.52s
36240/44874 (epoch 80.759) train_loss=1.13429475 time/batch=0.63s
36241/44874 (epoch 80.762) train_loss=1.10381997 time/batch=0.51s
36242/44874 (epoch 80.764) train_loss=1.14702141 time/batch=0.51s
36243/44874 (epoch 80.766) train_loss=1.16534841 time/batch=0.70s
36244/44874 (epoch 80.768) train_loss=1.12566745 time/batch=0.49s
36245/44874 (epoch 80.771) train_loss=1.17220187 time/batch=0.63s
36246/44874 (epoch 80.773) train_loss=1.04678690 time/batch=0.49s
36247/44874 (epoch 80.775) train_loss=1.19874668 time/batch=0.65s
36248/44874 (epoch 80.777) train_loss=1.13462114 time/batch=0.51s
36249/44874 (epoch 80.780) train_loss=1.09349084 time/batch=0.47s
36250/44874 (epoch 80.782) train_loss=1.22040856 time/batch=0.65s
36251/44874 (epoch 80.784) train_loss=1.07416344 time/batch=0.48s
36252/44874 (epoch 80.786) train_loss=1.08276665 time/batch=0.49s
36253/44874 (epoch 80.788) train_loss=1.07797396 time/batch=0.49s
36254/44874 (epoch 80.791) train_loss=1.15408146 time/batch=0.65s
36255/44874 (epoch 80.793) train_loss=1.15521324 time/batch=0.63s
36256/44874 (epoch 80.795) train_loss=1.08984506 time/batch=0.50s
36257/44874 (epoch 80.797) train_loss=1.11945224 time/batch=0.52s
36258/44874 (epoch 80.800) train_loss=1.12465072 time/batch=0.49s
36259/44874 (epoch 80.802) train_loss=1.14032710 time/batch=0.50s
36260/44874 (epoch 80.804) train_loss=1.24528956 time/batch=0.67s
36261/44874 (epoch 80.806) train_loss=1.19449580 time/batch=0.57s
36262/44874 (epoch 80.808) train_loss=1.15447032 time/batch=0.63s
36263/44874 (epoch 80.811) train_loss=1.07642961 time/batch=0.49s
36264/44874 (epoch 80.813) train_loss=1.11499572 time/batch=0.63s
36265/44874 (epoch 80.815) train_loss=1.08742261 time/batch=0.68s
36266/44874 (epoch 80.817) train_loss=1.12045145 time/batch=0.64s
36267/44874 (epoch 80.820) train_loss=1.05743694 time/batch=0.50s
36268/44874 (epoch 80.822) train_loss=1.08355570 time/batch=0.65s
36269/44874 (epoch 80.824) train_loss=1.12864697 time/batch=0.65s
36270/44874 (epoch 80.826) train_loss=1.09812653 time/batch=0.63s
36271/44874 (epoch 80.829) train_loss=1.28029716 time/batch=0.68s
36272/44874 (epoch 80.831) train_loss=1.06816947 time/batch=0.65s
36273/44874 (epoch 80.833) train_loss=1.10340369 time/batch=0.53s
36274/44874 (epoch 80.835) train_loss=1.21250236 time/batch=0.67s
36275/44874 (epoch 80.837) train_loss=1.17848682 time/batch=0.55s
36276/44874 (epoch 80.840) train_loss=1.14460170 time/batch=0.57s
36277/44874 (epoch 80.842) train_loss=1.14537442 time/batch=0.49s
36278/44874 (epoch 80.844) train_loss=1.21766281 time/batch=0.59s
36279/44874 (epoch 80.846) train_loss=1.13138556 time/batch=0.49s
36280/44874 (epoch 80.849) train_loss=1.10135639 time/batch=0.49s
36281/44874 (epoch 80.851) train_loss=1.07787478 time/batch=0.50s
36282/44874 (epoch 80.853) train_loss=1.14914596 time/batch=0.64s
36283/44874 (epoch 80.855) train_loss=1.08493483 time/batch=0.49s
36284/44874 (epoch 80.858) train_loss=1.09430802 time/batch=0.52s
36285/44874 (epoch 80.860) train_loss=1.05258405 time/batch=0.59s
36286/44874 (epoch 80.862) train_loss=1.13764870 time/batch=0.49s
36287/44874 (epoch 80.864) train_loss=1.06416094 time/batch=0.63s
36288/44874 (epoch 80.866) train_loss=1.05144274 time/batch=0.63s
setting learning rate to 0.0003452
36289/44874 (epoch 80.869) train_loss=1.25471818 time/batch=0.79s
36290/44874 (epoch 80.871) train_loss=1.10201645 time/batch=0.45s
36291/44874 (epoch 80.873) train_loss=1.41832042 time/batch=1.86s
36292/44874 (epoch 80.875) train_loss=1.20661187 time/batch=0.86s
36293/44874 (epoch 80.878) train_loss=1.14671707 time/batch=0.62s
36294/44874 (epoch 80.880) train_loss=1.15677178 time/batch=0.41s
36295/44874 (epoch 80.882) train_loss=1.47366297 time/batch=3.73s
36296/44874 (epoch 80.884) train_loss=1.34827328 time/batch=1.65s
36297/44874 (epoch 80.886) train_loss=1.33498228 time/batch=1.51s
36298/44874 (epoch 80.889) train_loss=1.15763462 time/batch=0.44s
36299/44874 (epoch 80.891) train_loss=1.43829858 time/batch=0.28s
36300/44874 (epoch 80.893) train_loss=1.47971141 time/batch=7.79s
36301/44874 (epoch 80.895) train_loss=1.10519433 time/batch=0.48s
36302/44874 (epoch 80.898) train_loss=1.27891994 time/batch=1.18s
36303/44874 (epoch 80.900) train_loss=1.12556362 time/batch=0.39s
36304/44874 (epoch 80.902) train_loss=1.35785484 time/batch=2.16s
36305/44874 (epoch 80.904) train_loss=1.15739548 time/batch=0.61s
36306/44874 (epoch 80.907) train_loss=1.18007195 time/batch=0.40s
36307/44874 (epoch 80.909) train_loss=1.40980744 time/batch=2.40s
36308/44874 (epoch 80.911) train_loss=1.13016450 time/batch=0.55s
36309/44874 (epoch 80.913) train_loss=1.08824599 time/batch=0.44s
36310/44874 (epoch 80.915) train_loss=1.24084604 time/batch=1.27s
36311/44874 (epoch 80.918) train_loss=1.24849594 time/batch=0.59s
36312/44874 (epoch 80.920) train_loss=1.30212951 time/batch=1.29s
36313/44874 (epoch 80.922) train_loss=1.28680480 time/batch=1.51s
36314/44874 (epoch 80.924) train_loss=1.35283935 time/batch=1.72s
36315/44874 (epoch 80.927) train_loss=1.08595538 time/batch=0.46s
36316/44874 (epoch 80.929) train_loss=1.28967071 time/batch=0.98s
36317/44874 (epoch 80.931) train_loss=1.08101761 time/batch=0.45s
36318/44874 (epoch 80.933) train_loss=1.09372711 time/batch=0.45s
36319/44874 (epoch 80.936) train_loss=1.14490843 time/batch=0.58s
36320/44874 (epoch 80.938) train_loss=1.17897189 time/batch=0.61s
36321/44874 (epoch 80.940) train_loss=1.20602584 time/batch=0.93s
36322/44874 (epoch 80.942) train_loss=1.30200148 time/batch=1.79s
36323/44874 (epoch 80.944) train_loss=1.38344538 time/batch=0.31s
36324/44874 (epoch 80.947) train_loss=1.32811165 time/batch=1.52s
36325/44874 (epoch 80.949) train_loss=1.22878611 time/batch=0.34s
36326/44874 (epoch 80.951) train_loss=1.23884773 time/batch=0.32s
36327/44874 (epoch 80.953) train_loss=1.39926445 time/batch=2.45s
36328/44874 (epoch 80.956) train_loss=1.29009140 time/batch=1.06s
36329/44874 (epoch 80.958) train_loss=1.33314323 time/batch=0.32s
36330/44874 (epoch 80.960) train_loss=1.22231424 time/batch=0.65s
36331/44874 (epoch 80.962) train_loss=1.41553116 time/batch=1.57s
36332/44874 (epoch 80.964) train_loss=1.32730007 time/batch=1.90s
36333/44874 (epoch 80.967) train_loss=1.12760913 time/batch=0.47s
36334/44874 (epoch 80.969) train_loss=1.30973566 time/batch=1.29s
36335/44874 (epoch 80.971) train_loss=1.22568297 time/batch=0.80s
36336/44874 (epoch 80.973) train_loss=1.29967225 time/batch=1.06s
36337/44874 (epoch 80.976) train_loss=1.16679883 time/batch=0.60s
36338/44874 (epoch 80.978) train_loss=1.20920801 time/batch=0.81s
36339/44874 (epoch 80.980) train_loss=1.32879233 time/batch=0.93s
36340/44874 (epoch 80.982) train_loss=1.19547486 time/batch=0.88s
36341/44874 (epoch 80.985) train_loss=1.10848665 time/batch=0.70s
36342/44874 (epoch 80.987) train_loss=1.17505789 time/batch=0.70s
36343/44874 (epoch 80.989) train_loss=1.13532054 time/batch=0.47s
36344/44874 (epoch 80.991) train_loss=1.31341398 time/batch=2.48s
36345/44874 (epoch 80.993) train_loss=1.23042500 time/batch=0.96s
36346/44874 (epoch 80.996) train_loss=1.29280388 time/batch=1.12s
36347/44874 (epoch 80.998) train_loss=1.09549868 time/batch=0.52s
36348/44874 (epoch 81.000) train_loss=1.32737255 time/batch=1.00s
36349/44874 (epoch 81.002) train_loss=1.11134720 time/batch=0.53s
36350/44874 (epoch 81.005) train_loss=1.35295808 time/batch=1.16s
36351/44874 (epoch 81.007) train_loss=1.20643377 time/batch=0.42s
36352/44874 (epoch 81.009) train_loss=1.20253801 time/batch=0.76s
36353/44874 (epoch 81.011) train_loss=1.12905395 time/batch=0.40s
36354/44874 (epoch 81.014) train_loss=1.25738966 time/batch=1.22s
36355/44874 (epoch 81.016) train_loss=1.08013880 time/batch=0.61s
36356/44874 (epoch 81.018) train_loss=1.31184173 time/batch=2.59s
36357/44874 (epoch 81.020) train_loss=1.31633997 time/batch=0.91s
36358/44874 (epoch 81.022) train_loss=1.38731444 time/batch=1.10s
36359/44874 (epoch 81.025) train_loss=1.31272209 time/batch=1.19s
36360/44874 (epoch 81.027) train_loss=1.07767820 time/batch=0.47s
36361/44874 (epoch 81.029) train_loss=1.31368136 time/batch=1.30s
36362/44874 (epoch 81.031) train_loss=1.29278147 time/batch=1.41s
36363/44874 (epoch 81.034) train_loss=1.31768799 time/batch=1.35s
36364/44874 (epoch 81.036) train_loss=1.27479982 time/batch=1.23s
36365/44874 (epoch 81.038) train_loss=1.08941901 time/batch=0.45s
36366/44874 (epoch 81.040) train_loss=1.19684017 time/batch=0.58s
36367/44874 (epoch 81.042) train_loss=1.08177090 time/batch=0.48s
36368/44874 (epoch 81.045) train_loss=1.30539370 time/batch=0.99s
36369/44874 (epoch 81.047) train_loss=1.30803800 time/batch=1.37s
36370/44874 (epoch 81.049) train_loss=1.12925935 time/batch=0.70s
36371/44874 (epoch 81.051) train_loss=1.31969810 time/batch=0.32s
36372/44874 (epoch 81.054) train_loss=1.11276305 time/batch=0.49s
36373/44874 (epoch 81.056) train_loss=1.34152377 time/batch=1.01s
36374/44874 (epoch 81.058) train_loss=1.14932644 time/batch=0.71s
36375/44874 (epoch 81.060) train_loss=1.28235054 time/batch=0.87s
36376/44874 (epoch 81.063) train_loss=1.16493976 time/batch=0.60s
36377/44874 (epoch 81.065) train_loss=1.20682061 time/batch=0.88s
36378/44874 (epoch 81.067) train_loss=1.28371537 time/batch=1.13s
36379/44874 (epoch 81.069) train_loss=1.19839633 time/batch=0.85s
36380/44874 (epoch 81.071) train_loss=1.25508976 time/batch=0.77s
36381/44874 (epoch 81.074) train_loss=1.19048536 time/batch=0.42s
36382/44874 (epoch 81.076) train_loss=1.26562726 time/batch=1.38s
36383/44874 (epoch 81.078) train_loss=1.28508711 time/batch=1.20s
36384/44874 (epoch 81.080) train_loss=1.29364073 time/batch=1.32s
36385/44874 (epoch 81.083) train_loss=1.21260476 time/batch=0.57s
36386/44874 (epoch 81.085) train_loss=1.14152420 time/batch=0.46s
36387/44874 (epoch 81.087) train_loss=1.18014133 time/batch=0.38s
36388/44874 (epoch 81.089) train_loss=1.25785077 time/batch=0.91s
36389/44874 (epoch 81.092) train_loss=1.20971215 time/batch=0.82s
36390/44874 (epoch 81.094) train_loss=1.19851542 time/batch=0.74s
36391/44874 (epoch 81.096) train_loss=1.18197906 time/batch=0.98s
36392/44874 (epoch 81.098) train_loss=1.07962048 time/batch=0.50s
36393/44874 (epoch 81.100) train_loss=1.07721162 time/batch=0.51s
36394/44874 (epoch 81.103) train_loss=1.29648709 time/batch=1.15s
36395/44874 (epoch 81.105) train_loss=1.12607515 time/batch=0.50s
36396/44874 (epoch 81.107) train_loss=1.24125552 time/batch=1.11s
36397/44874 (epoch 81.109) train_loss=1.15712631 time/batch=0.71s
36398/44874 (epoch 81.112) train_loss=1.30544901 time/batch=0.94s
36399/44874 (epoch 81.114) train_loss=1.19195843 time/batch=0.58s
36400/44874 (epoch 81.116) train_loss=1.22787046 time/batch=0.67s
36401/44874 (epoch 81.118) train_loss=1.18720508 time/batch=0.64s
36402/44874 (epoch 81.120) train_loss=1.25745308 time/batch=1.21s
36403/44874 (epoch 81.123) train_loss=1.29226863 time/batch=1.02s
36404/44874 (epoch 81.125) train_loss=1.16466463 time/batch=0.38s
36405/44874 (epoch 81.127) train_loss=1.19047594 time/batch=0.71s
36406/44874 (epoch 81.129) train_loss=1.20527399 time/batch=0.68s
36407/44874 (epoch 81.132) train_loss=1.19950223 time/batch=0.82s
36408/44874 (epoch 81.134) train_loss=1.12165332 time/batch=0.68s
36409/44874 (epoch 81.136) train_loss=1.24038613 time/batch=0.80s
36410/44874 (epoch 81.138) train_loss=1.24349761 time/batch=0.59s
36411/44874 (epoch 81.141) train_loss=1.09712660 time/batch=0.43s
36412/44874 (epoch 81.143) train_loss=1.26429605 time/batch=0.93s
36413/44874 (epoch 81.145) train_loss=1.22903299 time/batch=0.33s
36414/44874 (epoch 81.147) train_loss=1.19096577 time/batch=0.60s
36415/44874 (epoch 81.149) train_loss=1.13044035 time/batch=0.42s
36416/44874 (epoch 81.152) train_loss=1.19114113 time/batch=0.58s
36417/44874 (epoch 81.154) train_loss=1.24123740 time/batch=0.78s
36418/44874 (epoch 81.156) train_loss=1.21109712 time/batch=1.03s
36419/44874 (epoch 81.158) train_loss=1.06196761 time/batch=0.48s
36420/44874 (epoch 81.161) train_loss=1.17798007 time/batch=0.59s
36421/44874 (epoch 81.163) train_loss=1.25599313 time/batch=0.92s
36422/44874 (epoch 81.165) train_loss=1.09302926 time/batch=0.45s
36423/44874 (epoch 81.167) train_loss=1.13312221 time/batch=0.63s
36424/44874 (epoch 81.169) train_loss=1.21793091 time/batch=0.72s
36425/44874 (epoch 81.172) train_loss=1.14367545 time/batch=0.62s
36426/44874 (epoch 81.174) train_loss=1.31102216 time/batch=1.18s
36427/44874 (epoch 81.176) train_loss=1.26312768 time/batch=0.87s
36428/44874 (epoch 81.178) train_loss=1.31470644 time/batch=0.95s
36429/44874 (epoch 81.181) train_loss=1.07310534 time/batch=0.47s
36430/44874 (epoch 81.183) train_loss=1.32945955 time/batch=1.04s
36431/44874 (epoch 81.185) train_loss=1.18233287 time/batch=0.84s
36432/44874 (epoch 81.187) train_loss=1.26275694 time/batch=0.77s
36433/44874 (epoch 81.190) train_loss=1.11733544 time/batch=0.43s
36434/44874 (epoch 81.192) train_loss=1.10688531 time/batch=0.54s
36435/44874 (epoch 81.194) train_loss=1.23263359 time/batch=0.73s
36436/44874 (epoch 81.196) train_loss=1.16575146 time/batch=0.71s
36437/44874 (epoch 81.198) train_loss=1.26290238 time/batch=0.95s
36438/44874 (epoch 81.201) train_loss=1.17577970 time/batch=0.64s
36439/44874 (epoch 81.203) train_loss=1.23469317 time/batch=0.57s
36440/44874 (epoch 81.205) train_loss=1.17516840 time/batch=0.82s
36441/44874 (epoch 81.207) train_loss=1.02017367 time/batch=0.50s
36442/44874 (epoch 81.210) train_loss=1.27257705 time/batch=1.10s
36443/44874 (epoch 81.212) train_loss=1.14932847 time/batch=0.52s
36444/44874 (epoch 81.214) train_loss=1.15624082 time/batch=0.55s
36445/44874 (epoch 81.216) train_loss=1.20571816 time/batch=0.78s
36446/44874 (epoch 81.219) train_loss=1.18512416 time/batch=0.86s
36447/44874 (epoch 81.221) train_loss=1.32652926 time/batch=1.14s
36448/44874 (epoch 81.223) train_loss=1.17844558 time/batch=0.73s
36449/44874 (epoch 81.225) train_loss=1.23084414 time/batch=1.21s
36450/44874 (epoch 81.227) train_loss=1.20791018 time/batch=0.90s
36451/44874 (epoch 81.230) train_loss=1.13159597 time/batch=0.57s
36452/44874 (epoch 81.232) train_loss=1.08229172 time/batch=0.63s
36453/44874 (epoch 81.234) train_loss=1.28253472 time/batch=0.36s
36454/44874 (epoch 81.236) train_loss=1.21618462 time/batch=0.41s
36455/44874 (epoch 81.239) train_loss=1.24563706 time/batch=0.89s
36456/44874 (epoch 81.241) train_loss=1.19574082 time/batch=0.85s
36457/44874 (epoch 81.243) train_loss=1.10557377 time/batch=0.70s
36458/44874 (epoch 81.245) train_loss=1.12199223 time/batch=0.41s
36459/44874 (epoch 81.247) train_loss=1.15215695 time/batch=0.56s
36460/44874 (epoch 81.250) train_loss=1.37464571 time/batch=1.16s
36461/44874 (epoch 81.252) train_loss=1.23286736 time/batch=0.41s
36462/44874 (epoch 81.254) train_loss=1.18099999 time/batch=0.79s
36463/44874 (epoch 81.256) train_loss=1.30827880 time/batch=1.03s
36464/44874 (epoch 81.259) train_loss=1.10997069 time/batch=0.47s
36465/44874 (epoch 81.261) train_loss=1.31334591 time/batch=1.24s
36466/44874 (epoch 81.263) train_loss=1.34282804 time/batch=0.99s
36467/44874 (epoch 81.265) train_loss=1.12650192 time/batch=0.71s
36468/44874 (epoch 81.268) train_loss=1.06226373 time/batch=0.51s
36469/44874 (epoch 81.270) train_loss=1.25114632 time/batch=0.81s
36470/44874 (epoch 81.272) train_loss=1.15764010 time/batch=0.57s
36471/44874 (epoch 81.274) train_loss=1.26228023 time/batch=0.87s
36472/44874 (epoch 81.276) train_loss=1.25393987 time/batch=0.74s
36473/44874 (epoch 81.279) train_loss=1.17097270 time/batch=0.54s
36474/44874 (epoch 81.281) train_loss=1.23589933 time/batch=0.33s
36475/44874 (epoch 81.283) train_loss=1.22498429 time/batch=0.72s
36476/44874 (epoch 81.285) train_loss=1.26384211 time/batch=1.04s
36477/44874 (epoch 81.288) train_loss=1.07189226 time/batch=0.47s
36478/44874 (epoch 81.290) train_loss=1.22607887 time/batch=0.96s
36479/44874 (epoch 81.292) train_loss=1.23312891 time/batch=1.24s
36480/44874 (epoch 81.294) train_loss=1.01642728 time/batch=0.45s
36481/44874 (epoch 81.297) train_loss=1.16583812 time/batch=0.63s
36482/44874 (epoch 81.299) train_loss=1.18683898 time/batch=0.59s
36483/44874 (epoch 81.301) train_loss=1.24546123 time/batch=0.95s
36484/44874 (epoch 81.303) train_loss=1.12804377 time/batch=0.60s
36485/44874 (epoch 81.305) train_loss=1.22895324 time/batch=0.77s
36486/44874 (epoch 81.308) train_loss=1.23075044 time/batch=0.87s
36487/44874 (epoch 81.310) train_loss=1.16824603 time/batch=0.55s
36488/44874 (epoch 81.312) train_loss=1.21419907 time/batch=0.94s
36489/44874 (epoch 81.314) train_loss=1.17206895 time/batch=0.56s
36490/44874 (epoch 81.317) train_loss=1.14464509 time/batch=0.59s
36491/44874 (epoch 81.319) train_loss=1.30357802 time/batch=0.83s
36492/44874 (epoch 81.321) train_loss=1.26820886 time/batch=0.35s
36493/44874 (epoch 81.323) train_loss=1.15449727 time/batch=0.43s
36494/44874 (epoch 81.325) train_loss=1.15367615 time/batch=0.69s
36495/44874 (epoch 81.328) train_loss=1.16083133 time/batch=0.46s
36496/44874 (epoch 81.330) train_loss=1.13654983 time/batch=0.59s
36497/44874 (epoch 81.332) train_loss=1.18248391 time/batch=0.67s
36498/44874 (epoch 81.334) train_loss=1.29141045 time/batch=0.85s
36499/44874 (epoch 81.337) train_loss=1.20673561 time/batch=0.81s
36500/44874 (epoch 81.339) train_loss=1.26113093 time/batch=0.97s
36501/44874 (epoch 81.341) train_loss=1.17358446 time/batch=0.34s
36502/44874 (epoch 81.343) train_loss=1.13002968 time/batch=0.56s
36503/44874 (epoch 81.346) train_loss=1.15213060 time/batch=0.55s
36504/44874 (epoch 81.348) train_loss=1.21144533 time/batch=0.64s
36505/44874 (epoch 81.350) train_loss=1.25181139 time/batch=0.67s
36506/44874 (epoch 81.352) train_loss=1.15371799 time/batch=0.64s
36507/44874 (epoch 81.354) train_loss=1.07445848 time/batch=0.54s
36508/44874 (epoch 81.357) train_loss=1.19789279 time/batch=0.73s
36509/44874 (epoch 81.359) train_loss=1.12201905 time/batch=0.49s
36510/44874 (epoch 81.361) train_loss=1.11905563 time/batch=0.36s
36511/44874 (epoch 81.363) train_loss=1.13248658 time/batch=0.63s
36512/44874 (epoch 81.366) train_loss=1.01996469 time/batch=0.48s
36513/44874 (epoch 81.368) train_loss=1.17739463 time/batch=0.43s
36514/44874 (epoch 81.370) train_loss=1.29754269 time/batch=0.90s
36515/44874 (epoch 81.372) train_loss=1.11281359 time/batch=0.43s
36516/44874 (epoch 81.375) train_loss=1.20328510 time/batch=0.89s
36517/44874 (epoch 81.377) train_loss=1.16987872 time/batch=0.69s
